EquipmentSystemCode,EquipmentName,region,GovName,CityName,HospitalName,EquipmentCondition,EquipmentStatus,DepartmentName,EquipmentOrgin,ManufacturerName,VendorName,EquipmentPurchaseCost,EquipmentPurchaseDate,EquipmentInstallDate,EquipmentExpectedLifeTime,EquipmentWarrantyExpiresDate
256e1880-354f-465b-87c4-3b9150a5a5f1,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,Ukraine,UTAS.Co.,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
25706a11-be46-4900-a44e-fbfac41ab3cc,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,Ukraine,UTAS.Co.,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
4c28ad9b-30f4-499f-aeee-2cec50f767f4,Suction,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Emergency Department,Italy,Flowometer,مديرية الشئون الصحية,6500,1/1/2017,1/1/2017,1/1/2027,1/1/2027
4c564d96-c02c-4e0f-a017-162449fb672a,Hemodialysis Machine,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Hemodialysis Department,Germany,B.BRAUN,تبرع,78780,6/19/2017,6/19/2017,6/19/2027,6/19/2027
4c917067-f06f-4812-aab9-89ca0abc959c,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,South Korea,NA,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
4e641ce1-f823-4dfa-ad70-d3a77998d07b,Hemodialysis Machine,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Hemodialysis Department,Germany,B.BRAUN,التموين الطبي العباسية,78780,2/15/2018,2/15/2018,2/15/2028,2/15/2028
52094809-5247-4332-bb76-706cf23b5ff2,ventilator,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Germany,NA,مديرية الشئون الصحية,68000,9/30/2016,9/30/2016,9/30/2026,9/30/2026
5ee6605c-d528-4a1f-a31c-6a2103499716,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,European Union,NA,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
613a296e-4662-4658-949a-436f7e400f00,Response 920,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Laboratory,Germany,NA,هيومان إيجيبت,7000,4/6/2016,4/6/2016,4/6/2026,4/6/2026
63534415-9449-4be3-99b9-43fbbdbcda6f,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,Ukraine,UTAS.Co.,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
6adc68d3-334d-4885-bb78-301d6bdab3b9,HM1060 Blood cell counter,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Laboratory,Germany,NA,المركز الأقليمي,3000,2/20/2017,2/20/2017,2/20/2027,2/20/2027
6ae79d0a-242e-49b6-9799-f623d28ceac3,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,Ukraine,UTAS.Co.,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
6f37b203-0df1-4a43-b890-b5fae01bfe51,SYSMEX XP-300 Blood counter,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Laboratory,Japan,NA,تبرع,3000,6/19/2016,6/19/2016,6/19/2026,6/19/2026
71301507-d727-46c4-abf3-b4a079a74d61,INFANT INCUBATOR,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,China,NA,تبرع,61000,4/14/2016,4/14/2016,4/14/2026,4/14/2026
77a1b42a-1aa9-4e87-a56a-53c2babf2eec,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,Germany,Dragar infinity kappa,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
7c418689-70aa-4fab-ae38-484d26df013f,Suction,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Emergency Department,Italy,Flowometer,مديرية الشئون الصحية,6500,1/1/2017,1/1/2017,1/1/2027,1/1/2027
7de97e69-0166-4dd8-9705-8ed5d5b91492,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,Germany,Dragar infinity kappa,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
836f15e4-cc47-428d-b932-90b821870ec0,Hemodialysis Machine,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Hemodialysis Department,France,fresinus,تبرع,80000,3/6/2018,3/6/2018,3/6/2028,3/6/2028
89ebaa00-8d98-49bf-b239-6e8f379858ff,Camera,مدن القناة,السويس,الأربعين,50 Hospital,AsBuild,Working,Radiology Department,Germany,,NA,0,12/12/2016,12/12/2016,12/12/2026,12/12/2026
8b5f0e82-c4ee-4de7-96bc-a9191780ad58,Hemodialysis Machine,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Hemodialysis Department,Germany,B.BRAUN,التموين الطبي العباسية,78780,2/15/2018,2/15/2018,2/15/2028,2/15/2028
9a34ae28-f463-4e7f-b037-3043ff81c83f,Laser imager,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Radiology Department,Japan,NA,مديرية الشئون الصحية,0,1/5/2016,1/5/2016,1/5/2026,1/5/2026
9b8d2102-7b07-4ab3-9b4f-bb70c6cb0afd,ventilator,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Germany,NA,مديرية الشئون الصحية,68000,9/30/2016,9/30/2016,9/30/2026,9/30/2026
9c2f5520-cea8-4e5d-b558-598eac0c8e4d,ميزان,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Egypt,NA,تبرع,444,3/10/2016,3/10/2016,3/10/2026,3/10/2026
9fdf0efb-dca5-454e-a06e-c7ca106728b2,Hemodialysis Machine,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Hemodialysis Department,Germany,B.BRAUN,التموين الطبي العباسية,78780,2/15/2018,2/15/2018,2/15/2028,2/15/2028
a1bba84d-8c31-4aa3-bdda-443cdb24e446,200 drager,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Germany,NA,القوات المسلحة,61000,3/26/2017,3/26/2017,3/26/2027,3/26/2027
a501f268-c34b-4f25-bced-4f84c9a2c007,Suction,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Emergency Department,Italy,Flowometer,مديرية الشئون الصحية,6500,1/1/2017,1/1/2017,1/1/2027,1/1/2027
aabea61a-e626-4a86-8b92-84a376ff8a45,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,United States of America,Dragar,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
aca67081-30e1-4494-8baa-3a7a7ba324b9,OR Table,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Mega Operation Department,European Union,NA,مديرية الشئون الصحية,33545,9/30/2018,9/30/2018,9/30/2028,9/30/2028
b4063179-49e2-4a97-8a6b-5e50ede7003b,ميزان,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Egypt,NA,تبرع,444,3/10/2016,3/10/2016,3/10/2026,3/10/2026
be5a220a-8409-4c6c-8b9b-92c81d91bc4d,ventilator,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Germany,NA,مديرية الشئون الصحية,68000,9/30/2016,9/30/2016,9/30/2026,9/30/2026
bf68453d-f2e2-4a3c-8704-0b71b67a4b36,جهاز سكر,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Not Working,Emergency Department,South Korea,Acco Check,التموين الطبي العباسية,200,1/1/2017,1/1/2017,1/1/2027,1/1/2027
c2e9b688-db2b-446b-8e88-a9cc6876d029,ميزان,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Egypt,NA,تبرع,444,3/10/2016,3/10/2016,3/10/2026,3/10/2026
c564658d-84db-47a0-98a8-78ec3aa28b63,جهاز قياس نظر بكمبيوتر,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Optholmology Department,Egypt,Nicon corp,تبرع,105500,9/30/2017,9/30/2017,9/30/2027,9/30/2027
c663e42f-874e-4e96-a007-e1c48cd05bf7,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,European Union,Vismo,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
c750723d-d600-4e65-aa81-3859057481d5,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,Ukraine,UTAS.Co.,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
c7fee2dc-522c-4f4e-88e7-5ad68d0dcc26,Exacta,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Laboratory,Germany,NA,مديرية الشئون الصحية,275,3/10/2016,3/10/2016,3/10/2026,3/10/2026
cde6f837-a4dd-4cc1-ac39-6142aeb0d817,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,Germany,Dragar infinity kappa,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
cfb1b2a7-0ec8-4f2e-9121-fcf16ba27013,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,Ukraine,UTAS.Co.,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
d75ddd1e-898f-444e-8b4d-77da797c872f,Suction,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Emergency Department,Italy,Flowometer,مديرية الشئون الصحية,6500,1/1/2017,1/1/2017,1/1/2027,1/1/2027
d9f04daa-179d-4de8-88b0-c431fd286811,Electric Shock,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Mega Operation Department,European Union,NA,مديرية الشئون الصحية,50000,6/15/2016,6/15/2016,6/15/2026,6/15/2026
da213178-4cc0-47ba-b492-215f1f0eb808,200 drager airshilds,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Germany,NA,القوات المسلحة,61000,3/26/2017,3/26/2017,3/26/2027,3/26/2027
dc39c032-ee72-4d48-8c80-c5440aaa3e3b,ميزان,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Egypt,NA,تبرع,444,3/10/2016,3/10/2016,3/10/2026,3/10/2026
e007d39b-55b4-40b5-9c66-2e45948cb50e,OR Table,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Hospitality Operation Department,European Union,NA,مديرية الشئون الصحية,44000,9/30/2018,9/30/2018,9/30/2028,9/30/2028
e793f8cb-c9cb-4cd1-9880-d443c104016b,FANEMI,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,China,NA,القوات المسلحة,61000,3/26/2017,3/26/2017,3/26/2027,3/26/2027
e841888f-6f53-4eb5-821b-a398c93c4bc7,Exacta,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Laboratory,Germany,NA,مديرية الشئون الصحية,275,3/10/2016,3/10/2016,3/10/2026,3/10/2026
ed73ff29-614f-43f2-9114-ae36802874ac,Monitor,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,ICU,South Korea,Dragar infinity kappa,التموين الطبي العباسية,77000,10/18/2017,10/18/2017,10/18/2027,10/18/2027
eec7f0b3-ab20-4eeb-baa6-32142d5adff2,Suction,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Emergency Department,Italy,Flowometer,مديرية الشئون الصحية,6500,1/1/2017,1/1/2017,1/1/2027,1/1/2027
f4b6069a-4b78-4f3b-bfcc-5541e63c1312,Suction,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Emergency Department,Italy,Flowometer,مديرية الشئون الصحية,6500,1/1/2017,1/1/2017,1/1/2027,1/1/2027
f640d2c6-8cda-4e35-a177-1cc2d68f7490,ventilator,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,Germany,NA,مديرية الشئون الصحية,68000,9/30/2016,9/30/2016,9/30/2026,9/30/2026
f91f455c-5cad-4dfe-825c-de253b564104,Lower Endoscopic,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Not Working,Mega Operation Department,European Union,NA,تبرع,15000,11/30/2016,11/30/2016,11/30/2026,11/30/2026
fb90c16a-245e-4c8f-a057-c9b08a164a02,Suction,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Emergency Department,Italy,Flowometer,مديرية الشئون الصحية,6500,1/1/2017,1/1/2017,1/1/2027,1/1/2027
fe812f79-6919-4cea-abe3-f0a9f179f631,Hemodialysis Machine,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Hemodialysis Department,Germany,B.BRAUN,تبرع,78780,12/22/2016,12/22/2016,12/22/2026,12/22/2026
fe98a83f-ee15-436f-889e-8d4dadf1290f,Advanced,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Incubation Department,European Union,NA,تبرع,61000,4/14/2016,4/14/2016,4/14/2026,4/14/2026
ff4aec12-2ae6-45a3-9539-bbe51f6b4804,Hemodialysis Machine,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Hemodialysis Department,Germany,B.BRAUN,التموين الطبي العباسية,78780,2/15/2018,2/15/2018,2/15/2028,2/15/2028
c7569851-a012-4d70-9399-58f1041951c2,Mobile X-Ray,مدن القناة,الإسماعيلية,الإسماعيلية,Hospital 9,AsBuild,Working,,United States of America,Philips,مديرية الشئون الصحية,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
c9df6184-cdc7-4705-b67d-fdd0ae065850,Atom,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,Incubation Department,United States of America,atom,مديرية الشئون الصحية,0,4/5/2016,4/5/2016,4/5/2026,4/5/2026
ffd15633-7308-469b-8591-1fd210aafaf2,Hemodialysis Machine,مدن القناة,السويس,الأربعين,68 Hospital,AsBuild,Working,Hemodialysis Department,Germany,B.BRAUN,التموين الطبي العباسية,78780,2/15/2018,2/15/2018,2/15/2028,2/15/2028
0e6d1395-8b85-4f69-8b1d-dfb8ff31cd50,Camera,مدن القناة,الإسماعيلية,الإسماعيلية,42 Hospital,AsBuild,Working,Radiology Department,United States of America,Care Stream,مديرية الشئون الصحية,0,4/1/2016,4/1/2016,4/1/2026,4/1/2026
13aa4f6a-83a5-4a64-95fc-a796c12921d2,Automatic Photometer,مدن القناة,الإسماعيلية,الإسماعيلية,Hospital 9,AsBuild,Working,,Egypt,Randox,مديرية الشئون الصحية,0,9/4/2016,9/4/2016,9/4/2026,9/4/2026
1509942a-1787-4201-b589-384caf7d5535,Syring pumb,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,ICU,United States of America,mendray,مديرية الشئون الصحية,0,8/4/2016,8/4/2016,8/4/2026,8/4/2026
15167da5-af47-404d-88e5-ec67b7bf13c3,ventilator,مدن القناة,الإسماعيلية,الإسماعيلية,41 Hospital,AsBuild,Working,ICU,Switzerland,Temp,مديرية الشئون الصحية,0,4/4/2016,4/4/2016,4/4/2026,4/4/2026
1c23df34-bbfa-44d3-b85f-5b30ebee6e3e,Dyatheramy,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,Operation Department,China,led,مديرية الشئون الصحية,0,4/12/2017,4/12/2017,4/12/2027,4/12/2027
24024199-9732-4552-8912-4d10403deae0,Syringe Pumps,مدن القناة,الإسماعيلية,الإسماعيلية,Hospital 9,AsBuild,Working,,Poland,Ascor Med,مديرية الشئون الصحية,0,5/1/2016,5/1/2016,5/1/2026,5/1/2026
3027425d-2b08-4d9a-ab16-c55eb13e7cce,جهاز سيوله,مدن القناة,الإسماعيلية,الإسماعيلية,41 Hospital,AsBuild,Working,Laboratory,NA,Temp,مديرية الشئون الصحية,0,9/26/2017,9/26/2017,9/26/2027,9/26/2027
319c962e-d540-4b77-8af1-489bddb6e2b3,Syringe Pumps,مدن القناة,الإسماعيلية,الإسماعيلية,Hospital 9,AsBuild,Working,,Poland,Ascor Med,مديرية الشئون الصحية,0,5/1/2016,5/1/2016,5/1/2026,5/1/2026
36c68591-e710-4752-9f6f-32939ae98d6c,Digital X-Ray,مدن القناة,الإسماعيلية,الإسماعيلية,42 Hospital,AsBuild,Working,Radiology Department,NA,Philips,مديرية الشئون الصحية,0,3/1/2016,3/1/2016,3/1/2026,3/1/2026
3a19ea3d-ac3c-418f-a47e-1d72497c7205,ICU Bed,مدن القناة,الإسماعيلية,الإسماعيلية,41 Hospital,AsBuild,Working,ICU,NA,Temp,مديرية الشئون الصحية,0,4/4/2016,4/4/2016,4/4/2026,4/4/2026
3ece9a27-248f-4769-b654-08bc3df01c87,Syring pumb,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,ICU,United States of America,mendray,مديرية الشئون الصحية,0,8/4/2016,8/4/2016,8/4/2026,8/4/2026
40f6bd0f-8014-4278-9757-4048ce083e0c,Hemodialysis Machine,مدن القناة,الإسماعيلية,الإسماعيلية,42 Hospital,AsBuild,Not Working,Hemodialysis Department,France,Fresenius,مديرية الشئون الصحية,0,10/1/2017,10/1/2017,10/1/2027,10/1/2027
41835c03-5ed7-4581-89c0-8a8b1348f7d9,Syring pumb,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,ICU,China,mendray,مديرية الشئون الصحية,0,8/4/2016,8/4/2016,8/4/2026,8/4/2026
444f347d-7b05-45b7-885a-35b89e572591,Hemodialysis Machine,مدن القناة,الإسماعيلية,الإسماعيلية,42 Hospital,AsBuild,Not Working,Hemodialysis Department,France,Fresenius,مديرية الشئون الصحية,0,10/1/2017,10/1/2017,10/1/2027,10/1/2027
45541233-458f-42c7-88a2-dc85c812001e,Suction 5 Liter,مدن القناة,الإسماعيلية,الإسماعيلية,Hospital 9,AsBuild,Not Working,,Egypt,Local,مديرية الشئون الصحية,0,6/28/2016,6/28/2016,6/28/2026,6/28/2026
47e91b48-db27-491a-8c20-2bf216a99677,Printing System Camera,مدن القناة,الإسماعيلية,الإسماعيلية,Hospital 9,AsBuild,Not Working,,China,Care Stream,القوات المسلحة,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
48ed74ca-f3f3-4ac1-94cc-b8f3020cc679,Infant Incubator,مدن القناة,الإسماعيلية,الإسماعيلية,41 Hospital,AsBuild,Working,Incubation Department,United States of America,Temp,مديرية الشئون الصحية,0,1/17/2017,1/17/2017,1/17/2027,1/17/2027
53091a3e-dbb5-4f51-b7b5-5ab0672f239b,Electric Shock,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,ICU,United States of America,phillips,مديرية الشئون الصحية,0,12/26/2016,12/26/2016,12/26/2026,12/26/2026
56d0d215-cc98-4f37-9a6e-edd082b9fca3,Syringe Pumps,مدن القناة,الإسماعيلية,الإسماعيلية,Hospital 9,AsBuild,Working,,Poland,Ascor Med,مديرية الشئون الصحية,0,5/1/2016,5/1/2016,5/1/2026,5/1/2026
5cd64b28-8bb4-4a89-9d78-edc6e4f841b3,جهاز تنس,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,physical Therapy,China,Jer-electronic,مديرية الشئون الصحية,0,2/3/2018,2/3/2018,2/3/2028,2/3/2028
6035b080-a1b3-4af9-9e90-276d803bd3cd,ventilator,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,Emergeny Department,Turkey,VARKOLIN,مديرية الشئون الصحية,0,7/15/2018,7/15/2018,7/15/2028,7/15/2028
63149bea-28f4-4b8b-8fbe-e96c603d7167,Hemodialysis Machine,مدن القناة,الإسماعيلية,الإسماعيلية,42 Hospital,AsBuild,Not Working,Hemodialysis Department,France,Fresenius,مديرية الشئون الصحية,0,5/1/2017,5/1/2017,5/1/2027,5/1/2027
6df47def-1347-4176-b9b3-fc2b70db4e9b,Hemodialysis Machine,مدن القناة,الإسماعيلية,الإسماعيلية,42 Hospital,AsBuild,Not Working,Hemodialysis Department,France,Fresenius,مديرية الشئون الصحية,0,10/1/2017,10/1/2017,10/1/2027,10/1/2027
6eb60343-1596-40b6-9f21-27a3a26af9be,Doppler,مدن القناة,الإسماعيلية,الإسماعيلية,42 Hospital,AsBuild,Working,Radiology Department,United States of America,GE,مديرية الشئون الصحية,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
73f7a17f-495d-4298-b925-0ccabc2892ab,Digital X-Ray,مدن القناة,الإسماعيلية,الإسماعيلية,Hospital 9,AsBuild,Working,,United States of America,Philips,مديرية الشئون الصحية,0,1/1/2016,1/1/2016,1/1/2026,1/1/2026
748143a1-5dbc-4a83-b3ee-b2224bc9a3ef,جهاز تنس,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,physical Therapy,China,Jer-electronic,مديرية الشئون الصحية,0,2/3/2018,2/3/2018,2/3/2028,2/3/2028
77b0c350-c669-4b45-95b1-cfe7f6f097e0,Monitor,مدن القناة,الإسماعيلية,الإسماعيلية,44 Hospital,AsBuild,Working,Emergeny Department,China,mendray,مديرية الشئون الصحية,0,4/15/2016,4/15/2016,4/15/2026,4/15/2026
